object_type,schema_name,object_name,parent_object,extra_info,owner,comment
column,public,nome,mesas,text default null,null,Nome amigável da mesa (ex.: Pátio 1)
column,public,status,mesas,mesa_status default 'available'::mesa_status,null,null
column,public,created_at,mesas,timestamp with time zone default now(),null,null
column,public,updated_at,mesas,timestamp with time zone default now(),null,null
column,public,user_id,user_ui_settings_pkey,uuid default null,null,null
column,public,scope,user_ui_settings_pkey,text default null,null,null
column,public,id,caixa_sessoes_pkey,uuid default null,null,null
column,public,codigo_empresa,idx_caixa_sessoes_empresa_status,text default null,null,null
column,public,status,idx_caixa_sessoes_empresa_status,text default null,null,null
column,public,id,comanda_itens_pkey,uuid default null,null,null
column,public,comanda_id,idx_comanda_itens_comanda,uuid default null,null,null
column,public,codigo_empresa,idx_comanda_itens_empresa,text default null,null,null
column,public,id,mesas_pkey,uuid default null,null,null
column,public,codigo_empresa,mesas_codigo_empresa_numero_key,text default null,null,null
column,public,numero,mesas_codigo_empresa_numero_key,integer default null,null,null
column,public,codigo_empresa,idx_clientes_empresa_nome,text default null,null,null
column,public,nome,idx_clientes_empresa_nome,character varying(255) default null,null,null
column,public,codigo_empresa,idx_clientes_empresa_aniversario,text default null,null,null
column,public,aniversario,idx_clientes_empresa_aniversario,date default null,null,null
column,public,id,caixa_movimentos_pkey,uuid default null,null,null
column,public,id,caixa_movimentos,uuid default gen_random_uuid(),null,null
column,public,codigo_empresa,caixa_movimentos,text default get_my_company_code(),null,null
column,public,caixa_id,caixa_movimentos,uuid default null,null,null
column,public,tipo,caixa_movimentos,caixa_mov_tipo default null,null,null
column,public,origem,caixa_movimentos,text default null,null,null
column,public,metodo,caixa_movimentos,payment_method default null,null,null
column,public,valor,caixa_movimentos,"numeric(12,2) default null",null,null
column,public,referencia_id,caixa_movimentos,uuid default null,null,null
column,public,observacao,caixa_movimentos,text default null,null,null
column,public,created_at,caixa_movimentos,timestamp with time zone default now(),null,null
column,public,updated_at,caixa_movimentos,timestamp with time zone default now(),null,null
column,public,caixa_id,idx_caixa_movimentos_caixa,uuid default null,null,null
column,public,codigo_empresa,idx_caixa_movimentos_empresa,text default null,null,null
column,public,codigo_empresa,idx_clientes_empresa_telefone,text default null,null,null
column,public,telefone,idx_clientes_empresa_telefone,character varying(20) default null,null,null
column,public,codigo_empresa,uq_clientes_empresa_codigo,text default null,null,null
column,public,codigo,uq_clientes_empresa_codigo,integer default null,null,null
column,public,codigo_empresa,uq_clientes_empresa_cpf,text default null,null,null
column,public,cpf,uq_clientes_empresa_cpf,character varying(14) default null,null,null
column,public,codigo_empresa,uq_clientes_empresa_email_lower,text default null,null,null
column,public,lower,uq_clientes_empresa_email_lower,text default null,null,null
column,public,id,comanda_clientes_pkey,uuid default null,null,null
column,public,codigo_empresa,produtos_codigo_empresa_nome_unidade_unique,character varying(10) default null,null,null
column,public,lower,produtos_codigo_empresa_nome_unidade_unique,text default null,null,null
column,public,coalesce,produtos_codigo_empresa_nome_unidade_unique,text default null,null,null
column,public,id,finalizadoras_pkey,uuid default null,null,null
column,public,agendamento_id,idx_agendamento_participantes_ordem,uuid default null,null,null
column,public,ordem,idx_agendamento_participantes_ordem,integer default null,null,null
column,public,codigo_empresa,idx_finalizadoras_empresa,text default null,null,null
column,public,ativo,idx_finalizadoras_ativo,boolean default null,null,null
column,public,ordem,idx_finalizadoras_ordem,integer default null,null,null
column,public,cliente_id,comanda_clientes_cliente_idx,uuid default null,null,null
column,public,codigo_empresa,comanda_clientes_empresa_idx,text default null,null,null
column,public,finalizadora_id,idx_pagamentos_finalizadora,uuid default null,null,null
column,public,recebido_em,idx_pagamentos_recebido_em,timestamp with time zone default null,null,null
column,realtime,inserted_at,messages_2025_12_06_inserted_at_topic_idx,timestamp without time zone default null,null,null
column,realtime,topic,messages_2025_12_06_inserted_at_topic_idx,text default null,null,null
column,realtime,inserted_at,messages_2025_12_06_inserted_at_topic_idx,timestamp without time zone default null,null,null
column,realtime,topic,messages_2025_12_06_inserted_at_topic_idx,text default null,null,null
column,storage,id,buckets_vectors_pkey,text default null,null,null
column,auth,id,oauth_clients_pkey,uuid default null,null,null
column,auth,id,oauth_clients,uuid default null,null,null
column,auth,client_secret_hash,oauth_clients,text default null,null,null
column,auth,registration_type,oauth_clients,auth.oauth_registration_type default null,null,null
column,auth,redirect_uris,oauth_clients,text default null,null,null
column,auth,grant_types,oauth_clients,text default null,null,null
column,auth,client_name,oauth_clients,text default null,null,null
column,auth,client_uri,oauth_clients,text default null,null,null
column,auth,logo_uri,oauth_clients,text default null,null,null
column,auth,created_at,oauth_clients,timestamp with time zone default now(),null,null
column,auth,updated_at,oauth_clients,timestamp with time zone default now(),null,null
column,auth,deleted_at,oauth_clients,timestamp with time zone default null,null,null
column,auth,client_type,oauth_clients,auth.oauth_client_type default 'confidential'::auth.oauth_client_type,null,null
column,public,empresa_id,agenda_settings,uuid default null,null,null
column,public,auto_confirm_enabled,agenda_settings,boolean default false,null,null
column,public,auto_confirm_hours,agenda_settings,integer default null,null,null
column,public,auto_cancel_if_not_confirmed_enabled,agenda_settings,boolean default false,null,null
column,public,auto_cancel_hours,agenda_settings,integer default null,null,null
column,public,auto_start_enabled,agenda_settings,boolean default true,null,null
column,public,auto_finish_enabled,agenda_settings,boolean default true,null,null
column,public,created_at,agenda_settings,timestamp with time zone default now(),null,null
column,public,updated_at,agenda_settings,timestamp with time zone default now(),null,null
column,storage,id,vector_indexes_pkey,text default null,null,null
column,realtime,topic,messages_2025_12_06,text default null,null,null
column,realtime,extension,messages_2025_12_06,text default null,null,null
column,realtime,payload,messages_2025_12_06,jsonb default null,null,null
column,realtime,event,messages_2025_12_06,text default null,null,null
column,realtime,private,messages_2025_12_06,boolean default false,null,null
column,realtime,updated_at,messages_2025_12_06,timestamp without time zone default now(),null,null
column,realtime,inserted_at,messages_2025_12_06,timestamp without time zone default now(),null,null
column,realtime,id,messages_2025_12_06,uuid default gen_random_uuid(),null,null
column,realtime,topic,messages_2025_12_06,text default null,null,null
column,realtime,extension,messages_2025_12_06,text default null,null,null
column,realtime,payload,messages_2025_12_06,jsonb default null,null,null
column,realtime,event,messages_2025_12_06,text default null,null,null
column,realtime,private,messages_2025_12_06,boolean default false,null,null
column,realtime,updated_at,messages_2025_12_06,timestamp without time zone default now(),null,null
column,realtime,inserted_at,messages_2025_12_06,timestamp without time zone default now(),null,null
column,realtime,id,messages_2025_12_06,uuid default gen_random_uuid(),null,null
column,auth,deleted_at,oauth_clients_deleted_at_idx,timestamp with time zone default null,null,null
column,realtime,inserted_at,messages_inserted_at_topic_index,timestamp without time zone default null,null,null
column,realtime,topic,messages_inserted_at_topic_index,text default null,null,null
column,public,id,finalizadoras,uuid default gen_random_uuid(),null,null
column,public,codigo_empresa,finalizadoras,text default null,null,null
column,public,nome,finalizadoras,text default null,null,null
column,public,tipo,finalizadoras,text default 'outros'::text,null,null
column,public,ativo,finalizadoras,boolean default true,null,null
column,public,ordem,finalizadoras,integer default 0,null,null
column,public,taxa_percentual,finalizadoras,"numeric(8,4) default null",null,null
column,public,observacao,finalizadoras,text default null,null,null
column,public,created_at,finalizadoras,timestamp with time zone default now(),null,null
column,public,updated_at,finalizadoras,timestamp with time zone default now(),null,null
column,public,codigo_interno,finalizadoras,text default null,null,"Código interno sequencial (01, 02, 03...)"
column,public,codigo_sefaz,finalizadoras,text default null,null,Código oficial SEFAZ para XML NF-e/NFC-e
column,storage,id,buckets_vectors,text default null,null,null
column,storage,type,buckets_vectors,storage.buckettype default 'VECTOR'::storage.buckettype,null,null
